NEPA_DOC_NBR,NEPA_SIGNED_DATE,REGION,DATE_COMP_MIN,DATE_COMP_MAX,PROJECT_DUR_CURRENT,PERCENT_PROJ_COMP,DATE_AWARD_MIN,DATE_AWARD_MAX,FY_AWARD_MIN,FY_AWARD_MAX,FY_PLAN_MIN,FY_PLAN_MAX,FY_COMP_MIN,FY_COMP_MAX,PROJECT_DUR_PLAN_YR,ACT_AREA_DIFF,TOT_AREA_PLAN,TOT_AREA_COMP,NBR_ACTIVITIES,FIRE,RANGE,REC,TIMBER,SAW,WILDLIFE,RESTORE,MISC,ENGI,RICHNESS_TEST,PLAN_TO_AWARD_AVE,PLAN_TO_COMP_AVE,FIRST_ACTIVITY,LAST_ACTIVITY,PROJ_RICHNESS,PROJ_DIVERSE,PROJ_EVENNESS,AREA_RICHNESS,AREA_DIVERSE,AREA_EVENNESS
54716,2019-02-15,1.0,2019-03-06,2021-12-16,1016.0,0.20153714773697695,2019-03-06,2021-12-16,2019.0,2022.0,2019,2042,2019.0,2022.0,23,0.0,27969.5,7386.0,1171,476,100,0,595,0,0,0,0,0,3,0.3438485804416404,0.23728813559322035,Fireline Construction,"Piling of Fuels, Hand or Machine ",3,0.920054052314528,0.8374692890336637,89,4.3954907783400055,0.9792485771357565
54739,2021-06-23,1.0,,,,0.0,2021-09-23,2021-09-23,2021.0,2021.0,2021,2043,,,22,0.0,7258.7,670.0,455,216,0,0,236,0,3,0,0,0,3,0.0,,Pretreatment Exam for Reforestation,Site Preparation for Planting - Burning,3,0.727285816946933,0.6620040795544438,32,3.347229162350439,0.9658061826483795
54740,2018-05-24,6.0,2018-07-30,2018-07-30,0.0,1.0,2018-07-30,2018-07-30,2018.0,2018.0,2018,2018,2018.0,2018.0,0,-2.6,2.9,0.3,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,Invasives - Pesticide Application,Invasives - Pesticide Application,1,-0.0,,1,-0.0,
54742,2021-04-20,1.0,,,,0.0,2022-04-28,2022-04-28,2022.0,2022.0,2017,2032,,,15,0.0,5393.3,1442.8,161,72,0,0,84,0,0,0,0,5,3,0.018518518518518517,,Stand Silviculture Prescription,Broadcast Burning - Covers a majority of the unit,3,0.8071449784368554,0.7346950209480986,10,2.2940608760112213,0.9962979796018133
54754,2019-08-30,9.0,2021-03-08,2021-03-24,16.0,0.5957446808510638,2020-09-23,2022-05-16,2020.0,2022.0,2020,2024,2021.0,2021.0,4,0.0,4825.0,4778.0,47,14,0,0,33,0,0,0,0,0,2,0.0,0.0,Tree Release and Weed,Tree Release and Weed,2,0.6090507476035167,0.8786744932173094,22,2.2599062430707777,0.7311145923005566
54758,2019-02-27,5.0,2019-04-25,2019-10-18,176.0,1.0,2019-04-25,2019-10-18,2019.0,2020.0,2019,2020,2019.0,2020.0,1,-2.3666666666666667,28.1,13.899999999999999,6,0,6,0,0,0,0,0,0,0,1,0.0,0.0,Invasives - Mechanical /Physical,Invasives - Mechanical /Physical,1,-0.0,,5,1.5607104090414063,0.9697238998682473
54767,2018-11-14,5.0,2018-12-16,2021-01-11,757.0,0.6666666666666666,2018-11-16,2021-01-11,2019.0,2021.0,2019,2024,2019.0,2021.0,5,0.0,903.8000000000002,478.2000000000001,15,3,0,0,9,0,0,0,3,0,3,0.0,0.0,Burning of Piled Material,Plant Trees,3,0.9502705392332347,0.8649735207179272,3,1.0986122886681096,0.9999999999999998
54775,2019-02-20,8.0,,,,0.0,2020-09-10,2020-09-10,2020.0,2020.0,2020,2020,,,0,0.0,660.0,660.0,11,0,0,0,11,0,0,0,0,0,1,0.0,,Commercial Thin,Commercial Thin,1,-0.0,,0,0.0,-0.0
54776,2020-05-26,9.0,2020-11-15,2022-05-24,555.0,0.005756578947368421,2020-11-15,2022-05-24,2021.0,2022.0,2021,2040,2021.0,2022.0,19,0.0,41469.8,206.3,2432,30,0,0,2288,0,114,0,0,0,3,0.0,0.0,Wildlife Habitat Improvement,Plant Trees,3,0.2550901085934078,0.23219302316621948,8,1.6096974367118058,0.7741008364252662
54789,2021-10-19,8.0,,,,0.0,,,,,2021,2030,,,9,,5481.599999999999,0.0,110,0,1,1,66,0,42,0,0,0,4,,,Wildlife Habitat Prescribed fire,Commercial Thin,4,0.7595773026865476,0.5479192038788486,1,-0.0,
54798,2020-04-13,6.0,,,,0.0,2021-11-03,2021-11-03,2022.0,2022.0,2019,2019,,,0,0.0,40.0,40.0,1,0,0,0,0,0,0,1,0,0,1,3.0,,"Seeding grasses, forbs and/or shrubs","Seeding grasses, forbs and/or shrubs",1,-0.0,,0,0.0,-0.0
54803,2019-12-13,5.0,,,,0.0,2021-04-29,2021-04-29,2021.0,2021.0,2021,2021,,,0,0.0,152.0,152.0,3,0,0,0,3,0,0,0,0,0,1,0.0,,Tree Release and Weed,Tree Release and Weed,1,-0.0,,2,0.6365141682948128,0.9182958340544894
54808,2019-06-11,5.0,2019-07-23,2022-05-31,1043.0,0.6383763837638377,2019-07-23,2022-04-08,2019.0,2022.0,2019,2026,2019.0,2022.0,7,-0.0011049723756906078,8524.400000000001,6297.299999999999,271,48,7,0,176,0,1,0,39,0,5,0.0,0.5202312138728323,Stocking Survey,Site Preparation for Planting - Mechanical,5,0.9810003452607456,0.609529785325542,68,3.745792650946983,0.8877321509217738
54816,2021-08-23,9.0,,,,0.0,,,,,2023,2023,,,0,,31.4,0.0,2,0,2,0,0,0,0,0,0,0,1,,,Invasives - Pesticide Application,Invasives - Pesticide Application,1,-0.0,,2,0.6931471805599453,1.0
54817,2021-05-25,1.0,,,,0.0,,,,,2024,2043,,,19,,11220.8,0.0,881,438,0,0,424,19,0,0,0,0,3,,,Fireline Construction,Yarding - Removal of Fuels by Carrying or Dragging,3,0.7821436550310763,0.7119378356665748,73,4.2038844945094525,0.9798215207889798
54829,2019-04-11,1.0,2019-09-01,2021-11-15,806.0,1.0,2019-09-01,2021-11-15,2019.0,2022.0,2019,2022,2019.0,2022.0,3,0.0,101.0,101.0,8,8,0,0,0,0,0,0,0,0,1,0.0,0.0,"Piling of Fuels, Hand or Machine ",Burning of Piled Material,1,-0.0,,3,0.9743147528693494,0.8868595071429147
54834,2019-07-12,2.0,2022-03-21,2022-03-21,0.0,0.03508771929824561,2021-04-28,2021-04-28,2021.0,2021.0,2020,2041,2022.0,2022.0,21,0.0,16579.0,132.0,114,88,0,0,26,0,0,0,0,0,2,0.0,1.0,Broadcast Burning - Covers a majority of the unit,Thinning for Hazardous Fuels Reduction,2,0.5369339776695771,0.7746319868686843,22,3.0824156806074425,0.9972091057042906
54848,2019-03-27,5.0,2019-07-26,2021-05-28,672.0,1.0,2019-07-01,2021-05-28,2019.0,2021.0,2019,2021,2019.0,2021.0,2,0.0,229.0,229.0,3,0,0,0,0,0,0,0,3,0,1,0.0,0.0,Insect Prevention,Insect Prevention,1,-0.0,,1,-0.0,
54857,2018-11-20,1.0,2019-10-16,2019-10-16,0.0,1.0,2019-10-16,2019-10-16,2020.0,2020.0,2020,2020,2020.0,2020.0,0,0.0,20.0,20.0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,Stand Diagnosis Prepared,Stand Diagnosis Prepared,1,-0.0,,1,-0.0,
54880,2019-12-06,2.0,2022-04-25,2022-04-25,0.0,0.06896551724137931,2020-12-08,2022-04-25,2021.0,2022.0,2021,2028,2022.0,2022.0,7,0.0,4718.099999999999,1402.5,203,35,2,0,166,0,0,0,0,0,3,0.0,0.0,Stocking Survey,Burning of Piled Material,3,0.5131397259361935,0.467079907287668,4,1.1008040854105687,0.7940622975060693
54883,2018-11-02,2.0,2021-12-14,2021-12-14,0.0,1.0,2021-12-14,2021-12-14,2022.0,2022.0,2022,2022,2022.0,2022.0,0,-142.5,284.5,142.0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,Burning of Piled Material,Burning of Piled Material,1,-0.0,,1,-0.0,
54903,2018-11-16,6.0,2019-08-18,2019-09-06,19.0,0.30275229357798167,2019-08-14,2020-02-28,2019.0,2020.0,2019,2023,2019.0,2019.0,4,0.0,1132.0,412.0,109,73,0,0,36,0,0,0,0,0,2,0.0,0.0,Burning of Piled Material,"Piling of Fuels, Hand or Machine ",2,0.6343733777497629,0.915207326151564,37,3.6028146053836787,0.9977558871576198
54912,2018-11-16,6.0,2019-05-13,2021-10-14,885.0,0.26905829596412556,2019-05-13,2022-03-01,2019.0,2022.0,2019,2025,2019.0,2022.0,6,0.0,53637.0,15336.0,223,0,0,0,223,0,0,0,0,0,1,0.06666666666666667,0.11666666666666667,Stocking Survey,Plant Trees,1,-0.0,,46,3.699973502738431,0.9663933284875794
54927,2019-04-23,6.0,,,,0.0,,,,,2022,2023,,,1,,156.0,0.0,4,4,0,0,0,0,0,0,0,0,1,,,Fuel Inventory,Burning of Piled Material,1,-0.0,,1,-0.0,
54928,2018-10-23,9.0,2019-04-15,2019-07-01,77.0,0.2857142857142857,2019-02-01,2019-03-31,2019.0,2019.0,2019,2022,2019.0,2019.0,3,0.0,356.0,180.0,14,0,0,0,14,0,0,0,0,0,1,0.0,0.0,Plant Trees,Shelterwood Establishment Cut (with or without leave trees) (EA/RH/NFH),1,-0.0,,7,1.8711604142318063,0.9615862351816213
54929,2018-10-30,9.0,2020-04-30,2021-08-20,477.0,0.5,2019-03-01,2021-08-20,2019.0,2021.0,2019,2023,2020.0,2021.0,4,0.0,179.2,89.6,8,0,0,0,8,0,0,0,0,0,1,0.0,0.5,Certification of Natural Regeneration with Site Prep,Stocking Survey,1,-0.0,,2,0.6931471805599453,1.0
54930,2018-10-30,9.0,2020-04-30,2021-09-06,494.0,0.6078431372549019,2019-03-01,2021-09-06,2019.0,2021.0,2019,2023,2020.0,2021.0,4,0.0,1495.8,807.4,51,0,0,0,51,0,0,0,0,0,1,0.0,0.3225806451612903,Stand Clearcut (w/ leave trees) (EA/RH/FH),Stocking Survey,1,-0.0,,16,2.7086247258538343,0.9769298649046387
54931,2018-10-30,9.0,2019-03-31,2021-09-06,890.0,0.4838709677419355,2019-03-01,2021-09-06,2019.0,2021.0,2019,2023,2019.0,2021.0,4,0.0,691.8000000000002,344.6,31,0,0,0,31,0,0,0,0,0,1,0.0,0.4,Certification of Natural Regeneration with Site Prep,Stocking Survey,1,-0.0,,7,1.9213279880249987,0.987367268194655
54936,2018-11-08,4.0,2019-05-30,2020-06-26,393.0,0.6666666666666666,2019-05-20,2020-06-26,2019.0,2020.0,2019,2020,2019.0,2020.0,1,0.0,1887.0,1887.0,3,3,0,0,0,0,0,0,0,0,1,0.0,0.0,Thinning for Hazardous Fuels Reduction,Thinning for Hazardous Fuels Reduction,1,-0.0,,1,-0.0,
54950,2019-08-08,8.0,,,,0.0,2021-06-15,2021-06-15,2021.0,2021.0,2021,2030,,,9,0.0,1251.0,93.0,29,0,0,0,29,0,0,0,0,0,1,0.0,,Stand Clearcut (EA/RH/FH),Stocking Survey,1,-0.0,,1,-0.0,
54951,2021-09-30,8.0,,,,0.0,,,,,2020,2022,,,2,,110685.0,0.0,62,62,0,0,0,0,0,0,0,0,1,,,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,1,-0.0,,54,3.9313787209081816,0.9855588979590659
54958,2019-03-26,4.0,2021-08-13,2021-08-13,0.0,0.030303030303030304,2021-08-13,2021-08-13,2021.0,2021.0,2021,2031,2021.0,2021.0,10,0.0,9205.9,194.89999999999998,198,97,0,0,38,1,31,31,0,0,5,0.0,0.0,Pretreatment Exam for Release or Precommercial Thinning,"Pollinator habitat improved, restored or maintained",5,1.2737092243182229,0.791400037539737,1,-0.0,
54974,2019-03-29,8.0,,,,0.0,,,,,2022,2042,,,20,,6463.400000000001,0.0,107,0,0,0,102,0,5,0,0,0,2,,,Layout and Design,Two-aged Seed-tree Seed and Removal Cut (w/res) (2A/RH/FH),2,0.18876886701175521,0.2723359083120875,15,2.489141792383999,0.9191638291531254
54979,2019-08-01,9.0,2020-03-07,2020-03-07,0.0,1.0,2020-03-07,2020-03-07,2020.0,2020.0,2020,2020,2020.0,2020.0,0,0.0,441.0,441.0,1,0,0,0,0,0,1,0,0,0,1,0.0,0.0,Wildlife Habitat Prescribed fire,Wildlife Habitat Prescribed fire,1,-0.0,,1,-0.0,
54980,2019-09-10,1.0,2020-10-21,2022-04-15,541.0,0.26556016597510373,2020-10-21,2022-04-15,2021.0,2022.0,2020,2036,2021.0,2022.0,16,-0.004123711340206189,4699.4,2334.0,241,80,0,0,161,0,0,0,0,0,2,0.010309278350515464,0.046875,Post Treatment Vegetation Monitoring,Post Treatment Vegetation Monitoring,2,0.6355511511819036,0.9169064940414042,45,3.360859269675697,0.8828886928398213
54984,2020-05-05,6.0,,,,0.0,2020-08-17,2021-09-08,2020.0,2021.0,2020,2027,,,7,0.0,7041.0,3085.0,131,85,4,1,40,0,0,1,0,0,5,0.0,,Burning of Piled Material,Burning of Piled Material,5,0.8238560070888314,0.5118905182510822,43,3.598511449326328,0.9567455436129501
54985,2019-05-07,1.0,2019-10-25,2020-10-15,356.0,0.8181818181818182,2019-07-19,2020-10-15,2019.0,2021.0,2019,2025,2020.0,2021.0,6,0.0,1647.0,876.0,66,36,12,0,9,9,0,0,0,0,4,0.16666666666666666,0.3333333333333333,Burning of Piled Material,Invasives - Pesticide Application,4,1.1839637727244876,0.854049331750903,11,2.3444499060540958,0.9777115508960892
54994,2021-05-07,1.0,,,,0.0,2021-07-23,2021-07-23,2021.0,2021.0,2021,2026,,,5,0.0,5412.0,4290.0,203,145,0,0,29,29,0,0,0,0,3,0.0,,"Piling of Fuels, Hand or Machine ","Salvage Cut (intermediate treatment, not regeneration)",3,0.796311640173813,0.7248340915057598,29,3.367295829986472,0.9999999999999993
55000,2018-11-15,8.0,2019-12-15,2021-10-26,681.0,0.08904109589041095,2019-04-30,2021-10-26,2019.0,2022.0,2018,2033,2020.0,2022.0,15,-0.41379310344827586,12146.0,1903.0,146,0,0,0,129,0,17,0,0,0,2,0.3103448275862069,0.7692307692307693,Stand Clearcut (w/ leave trees) (EA/RH/FH),Plantation Survival Survey,2,0.3597680805329161,0.5190356256549793,24,1.8740152395477088,0.5896738505975949
55001,2021-05-17,1.0,2022-03-10,2022-04-15,36.0,0.02726063829787234,2021-07-30,2022-04-15,2021.0,2022.0,2021,2047,2022.0,2022.0,26,0.0,47092.1,3402.4,1504,610,100,0,786,0,1,2,5,0,6,0.0,0.0,Burning of Piled Material,Rearrangement of Fuels,6,0.9180188068744504,0.512356051490528,136,4.7610170659710365,0.969133223625112
55005,2018-12-14,6.0,2019-05-06,2022-03-29,1058.0,0.287109375,2019-05-06,2022-03-16,2019.0,2022.0,2019,2024,2019.0,2022.0,5,0.034013605442176874,9566.0,2631.5,512,0,0,0,512,0,0,0,0,0,1,0.0,0.0,Stocking Survey,Certification-Planted,1,-0.0,,11,2.010848669826349,0.838589029569947
55006,2019-12-17,5.0,2020-02-01,2022-04-21,810.0,0.7391304347826086,2020-02-01,2022-04-21,2020.0,2022.0,2020,2022,2020.0,2022.0,2,-3.15,1358.8,1274.8,23,22,0,0,0,0,0,1,0,0,2,0.0,0.11764705882352941,Chipping of Fuels,Thinning for Hazardous Fuels Reduction,2,0.17884491271684755,0.2580186686648155,6,1.5069268325815948,0.8410318786990003
55007,2019-08-14,2.0,2020-08-14,2020-08-14,0.0,1.0,2019-09-23,2019-09-23,2019.0,2019.0,2019,2019,2020.0,2020.0,0,0.0,428.0,428.0,7,7,0,0,0,0,0,0,0,0,1,0.0,1.0,"Piling of Fuels, Hand or Machine ",Thinning for Hazardous Fuels Reduction,1,-0.0,,1,-0.0,
55012,2020-03-03,1.0,2020-09-30,2020-09-30,0.0,1.0,2020-09-30,2020-09-30,2020.0,2020.0,2020,2020,2020.0,2020.0,0,0.0,221.8,221.8,24,12,0,0,12,0,0,0,0,0,2,0.0,0.0,Rearrangement of Fuels,Improvement Cut,2,0.6931471805599453,1.0,3,0.5660857389596289,0.5152734452350943
55015,2018-10-25,5.0,2021-04-15,2021-04-15,0.0,1.0,2021-04-15,2021-04-15,2021.0,2021.0,2020,2021,2021.0,2021.0,1,0.0,141.7,141.7,2,2,0,0,0,0,0,0,0,0,1,0.5,0.5,Underburn - Low Intensity (Majority of Unit),Underburn - Low Intensity (Majority of Unit),1,-0.0,,2,0.6931471805599453,1.0
5502,2007-01-08,2.0,2007-09-03,2020-10-01,4777.0,0.5932203389830508,2007-09-03,2019-09-18,2007.0,2019.0,2007,2029,2007.0,2021.0,22,-2.55,41760.899999999994,15266.6,59,47,5,0,6,0,1,0,0,0,4,0.045454545454545456,0.17142857142857143,Tree Encroachment Control,"Piling of Fuels, Hand or Machine ",4,0.6918648395343366,0.49907498648081294,31,3.307452394581612,0.963152218581867
55025,2020-01-21,9.0,2021-01-27,2022-03-16,413.0,0.13055555555555556,2020-09-21,2021-11-30,2020.0,2022.0,2020,2029,2021.0,2022.0,9,-0.08333333333333333,5641.0,1038.0,360,0,18,0,268,0,74,0,0,0,3,0.0,0.425531914893617,Permanent Land Clearing,Shelterwood Establishment Cut (with or without leave trees) (EA/RH/NFH),3,0.6946817555719637,0.6323265839435979,48,3.8370325401765935,0.9911736769454697
55037,2019-09-03,4.0,2020-03-08,2022-03-21,743.0,0.8125,2020-02-03,2022-03-21,2020.0,2022.0,2020,2022,2020.0,2022.0,2,-24.615384615384617,3400.0,2410.0,16,13,0,0,0,0,0,3,0,0,2,0.15384615384615385,0.15384615384615385,Burning of Piled Material,Thinning for Hazardous Fuels Reduction,2,0.48257756517701206,0.6962122601251458,1,-0.0,
55050,2019-06-03,1.0,,,,0.0,2019-07-24,2019-07-24,2019.0,2019.0,2019,2022,,,3,0.0,965.3999999999999,757.0,38,26,0,0,12,0,0,0,0,0,2,0.0,,Rearrangement of Fuels,Rearrangement of Fuels,2,0.6236548495681085,0.8997437586982626,16,2.629583713963323,0.9484218459343171
55061,2020-11-02,1.0,2020-12-01,2020-12-01,0.0,1.0,2020-12-01,2020-12-01,2021.0,2021.0,2021,2021,2021.0,2021.0,0,0.0,21.3,21.3,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,Permanent Land Clearing,Permanent Land Clearing,1,-0.0,,1,-0.0,
55068,2019-07-15,8.0,2020-10-01,2020-10-01,0.0,0.16666666666666666,2019-10-08,2020-10-02,2020.0,2021.0,2019,2028,2021.0,2021.0,9,0.0,631.0,149.0,18,0,0,0,14,1,3,0,0,0,3,0.6,2.0,Wildlife Habitat Access management (Closure Area),Commercial Thin,3,0.6546695645285008,0.5959059181125509,4,1.254041901733449,0.9046000163489059
55079,2019-07-31,1.0,2019-08-02,2021-05-30,667.0,0.1807909604519774,2019-08-02,2022-01-27,2019.0,2022.0,2019,2035,2019.0,2021.0,16,0.0,11798.4,1950.4,531,150,18,0,277,83,3,0,0,0,5,0.25252525252525254,0.4791666666666667,Pretreatment Exam for Reforestation,Stocking Survey,5,1.1306293615741723,0.7024995203848641,43,3.4544410304643285,0.9184411688308513
55080,2018-10-31,6.0,2020-08-06,2021-06-21,319.0,0.4166666666666667,2020-04-23,2020-04-23,2020.0,2020.0,2020,2020,2020.0,2021.0,0,0.0,478.0,478.0,24,0,0,0,24,0,0,0,0,0,1,0.0,0.4,Sanitation Cut,Precommercial Thin,1,-0.0,,12,2.4849066497880012,1.0000000000000004
55091,2019-09-26,8.0,,,,0.0,2021-11-16,2022-01-11,2022.0,2022.0,2019,2019,,,0,0.0,504.0,504.0,12,0,0,0,12,0,0,0,0,0,1,3.0,,Commercial Thin,Commercial Thin,1,-0.0,,9,2.094729047527649,0.9533522741071694
55095,2019-02-13,8.0,2021-03-22,2022-02-19,334.0,0.42857142857142855,2021-03-22,2022-02-19,2021.0,2022.0,2021,2026,2021.0,2022.0,5,0.0,3199.0,862.0,7,7,0,0,0,0,0,0,0,0,1,0.0,0.0,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,1,-0.0,,5,1.5498260458782016,0.9629610647945144
55101,2018-11-29,8.0,2020-02-07,2022-03-09,761.0,0.6129032258064516,2019-04-17,2022-03-09,2019.0,2022.0,2019,2024,2020.0,2022.0,5,0.0,690.0,444.0,31,0,0,0,31,0,0,0,0,0,1,0.0,0.21052631578947367,Tree Release and Weed,Natural Changes (excludes fire),1,-0.0,,1,-0.0,
55105,2019-10-23,6.0,,,,0.0,2021-02-22,2021-02-22,2021.0,2021.0,2021,2028,,,7,0.0,3053.2,677.6,141,68,0,0,73,0,0,0,0,0,2,0.0,,Burning of Piled Material,Burning of Piled Material,2,0.6925183077128647,0.9990927282621671,69,4.226020978493838,0.9980903819744159
55109,2019-01-16,4.0,2019-02-15,2022-05-13,1183.0,0.2698412698412698,2019-02-01,2022-05-13,2019.0,2022.0,2018,2026,2019.0,2022.0,8,0.26811594202898553,6841.3,1468.0,504,38,0,0,463,0,0,0,0,3,3,0.043478260869565216,0.04411764705882353,Burning of Piled Material,Plant Trees,3,0.30334663121118344,0.27611800299352407,58,3.958055580365392,0.9747841725853336
55122,2020-02-14,3.0,,,,0.0,,,,,2022,2022,,,0,,4038.0,0.0,48,0,16,0,32,0,0,0,0,0,2,,,Range Control Vegetation,Range Control Vegetation,2,0.6365141682948128,0.9182958340544894,1,-0.0,
55126,2020-04-07,4.0,,,,0.0,2021-08-08,2021-08-08,2021.0,2021.0,2021,2024,,,3,-329.1666666666667,2560.0,195.0,18,18,0,0,0,0,0,0,0,0,1,0.0,,"Piling of Fuels, Hand or Machine ",Thinning for Hazardous Fuels Reduction,1,-0.0,,2,0.6365141682948128,0.9182958340544894
55127,2019-03-28,4.0,2021-09-15,2021-10-01,16.0,0.4444444444444444,2019-11-01,2021-10-01,2020.0,2022.0,2020,2022,2021.0,2022.0,2,0.0,5928.0,5928.0,9,9,0,0,0,0,0,0,0,0,1,0.2222222222222222,0.5,"Piling of Fuels, Hand or Machine ",Burning of Piled Material,1,-0.0,,5,1.5229550675313184,0.946265187221801
55140,2019-01-31,6.0,2019-05-06,2021-10-14,892.0,0.5384615384615384,2019-05-06,2021-10-14,2019.0,2022.0,2018,2026,2019.0,2022.0,8,0.0,7014.0,1674.0,91,0,0,0,91,0,0,0,0,0,1,0.14,0.3673469387755102,Natural Recovery,Initiate Natural Regeneration,1,-0.0,,13,2.468646692910029,0.9624543602502874
55141,2019-02-21,8.0,2019-03-10,2019-03-20,10.0,1.0,2019-03-10,2019-03-20,2019.0,2019.0,2019,2019,2019.0,2019.0,0,0.0,3458.0,3458.0,9,8,0,0,0,0,1,0,0,0,2,0.0,0.0,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,2,0.34883209584303193,0.5032583347756457,9,2.1972245773362196,1.0
55155,2019-08-22,8.0,,,,0.0,,,,,2025,2028,,,3,,1225.0,0.0,7,0,0,0,7,0,0,0,0,0,1,,,Plantation Survival Survey,Plant Trees,1,-0.0,,0,0.0,-0.0
55163,2019-03-06,5.0,2019-06-03,2021-01-05,582.0,0.34,2019-04-19,2021-01-05,2019.0,2021.0,2019,2027,2019.0,2021.0,8,0.0,3237.2,902.2,50,8,0,0,42,0,0,0,0,0,2,0.0,0.35294117647058826,"Piling of Fuels, Hand or Machine ",Tree Release and Weed,2,0.439669879401343,0.6343095546405662,9,2.1084962344743317,0.9596179909067571
55168,2021-06-14,8.0,,,,0.0,,,,,2023,2023,,,0,,281.0,0.0,1,0,0,0,1,0,0,0,0,0,1,,,Control of Understory Vegetation- Burning,Control of Understory Vegetation- Burning,1,-0.0,,1,-0.0,
55182,2021-12-20,8.0,,,,0.0,,,,,2023,2023,,,0,,5243.0,0.0,9,9,0,0,0,0,0,0,0,0,1,,,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,1,-0.0,,9,2.1972245773362196,1.0
55183,2019-04-04,8.0,2020-03-08,2020-03-08,0.0,1.0,2020-03-08,2020-03-08,2020.0,2020.0,2020,2020,2020.0,2020.0,0,0.0,3.0,3.0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,Underburn - Low Intensity (Majority of Unit),Underburn - Low Intensity (Majority of Unit),1,-0.0,,1,-0.0,
55188,2019-09-05,1.0,2021-10-21,2021-10-21,0.0,0.037037037037037035,2021-10-21,2021-10-21,2022.0,2022.0,2022,2029,2022.0,2022.0,7,0.0,546.0,39.0,27,9,0,0,18,0,0,0,0,0,2,0.0,0.0,Yarding - Removal of Fuels by Carrying or Dragging,Stand Silviculture Prescription,2,0.6365141682948128,0.9182958340544894,2,0.6924611526112329,0.9990102708804813
55208,2019-03-21,9.0,2021-05-27,2021-05-27,0.0,1.0,2021-05-27,2021-05-27,2021.0,2021.0,2021,2021,2021.0,2021.0,0,0.0,115.0,115.0,3,0,0,0,3,0,0,0,0,0,1,0.0,0.0,Plant Trees,Plant Trees,1,-0.0,,0,0.0,-0.0
55212,2019-08-01,4.0,,,,0.0,2020-04-24,2020-04-24,2020.0,2020.0,2019,2025,,,6,0.0,320.0,158.0,12,0,0,0,8,4,0,0,0,0,2,1.0,,Scarify and Seed Landings,Certification of Natural Regeneration without Site Prep,2,0.6365141682948128,0.9182958340544894,0,0.0,-0.0
55225,2020-01-06,9.0,2022-02-22,2022-02-22,0.0,0.5064935064935064,2020-09-21,2021-09-15,2020.0,2021.0,2020,2021,2022.0,2022.0,1,0.0,1110.0,1110.0,77,5,0,0,72,0,0,0,0,0,2,0.0,1.0,Precommercial Thin,Site Preparation for Natural Regeneration - Manual,2,0.2403359396286646,0.3467314682496637,6,1.4770128635678714,0.8243365747101166
55246,2019-07-23,1.0,2019-09-30,2022-02-08,862.0,0.3958333333333333,2019-09-30,2019-12-10,2019.0,2020.0,2018,2022,2019.0,2022.0,4,0.0,1582.6000000000001,1005.8000000000001,48,25,0,0,23,0,0,0,0,0,2,0.8214285714285714,1.368421052631579,Burning of Piled Material,"Piling of Fuels, Hand or Machine ",2,0.6922788736563188,0.9987472979361685,6,1.6735321292560985,0.934016065212764
55248,2020-02-26,2.0,,,,0.0,2021-01-25,2021-01-25,2021.0,2021.0,2019,2028,,,9,0.0,12713.699999999999,1313.1999999999998,51,16,3,0,32,0,0,0,0,0,3,0.0,,Invasives - Pesticide Application,Stand Silviculture Prescription,3,0.8227902344609517,0.7489359466918508,8,2.0737816274491125,0.997278156602493
55253,2019-03-25,8.0,2019-03-27,2022-02-13,1054.0,0.75,2019-03-27,2022-02-13,2019.0,2022.0,2019,2022,2019.0,2022.0,3,0.0,14543.0,10122.0,8,8,0,0,0,0,0,0,0,0,1,0.0,0.0,Underburn - Low Intensity (Majority of Unit),Underburn - Low Intensity (Majority of Unit),1,-0.0,,6,1.7328679513998633,0.967132018086354
55259,2020-04-20,8.0,2021-03-20,2021-03-20,0.0,0.005434782608695652,2021-03-20,2021-03-20,2021.0,2021.0,2021,2023,2021.0,2021.0,2,0.0,5049.0,1171.0,184,1,0,0,183,0,0,0,0,0,2,0.0,0.0,Marking/Designation,Shelterwood Establishment Cut (with or without leave trees) (EA/RH/NFH),2,0.03376202951126808,0.048708312546253296,152,4.966306877625537,0.9885400054834423
5526,2013-09-25,2.0,2016-05-15,2017-07-17,428.0,0.972972972972973,2016-05-15,2017-07-17,2016.0,2017.0,2016,2017,2016.0,2017.0,1,-0.022222222222223326,33629.8,32880.0,37,0,37,0,0,0,0,0,0,0,1,0.0,0.0,Range Cover Manipulation,"Invasives - Biocontrol, Livestock",1,-0.0,,2,0.6931471805599453,1.0
55277,2019-12-23,2.0,,,,0.0,2021-11-02,2021-11-02,2022.0,2022.0,2020,2024,,,4,0.0,165.0,55.0,3,2,0,0,1,0,0,0,0,0,2,2.0,,Stand Clearcut (w/ leave trees) (EA/RH/FH),Burning of Piled Material,2,0.6365141682948128,0.9182958340544894,1,-0.0,
